"","location","wb2021","year","Scenario","x50q30"
"29545","Solomon Islands","LMIC",2037,"Progress_Antihypertensive therapy",0.581461470235305
"29546","Solomon Islands","LMIC",2037,"Progress",0.575195706794899
"29547","Solomon Islands","LMIC",2037,"Progress_Salt reduction",0.616186808841246
"29548","Solomon Islands","LMIC",2038,"Aspirational_Antihypertensive therapy",0.561386314035725
"29549","Solomon Islands","LMIC",2038,"Aspirational",0.549157422900656
"29550","Solomon Islands","LMIC",2038,"Aspirational_Salt reduction",0.608001360248918
"29551","Solomon Islands","LMIC",2038,"Business as usual",0.623503678089656
"29552","Solomon Islands","LMIC",2038,"Progress_Antihypertensive therapy",0.578795247368307
"29553","Solomon Islands","LMIC",2038,"Progress",0.572515280544007
"29554","Solomon Islands","LMIC",2038,"Progress_Salt reduction",0.615924686862211
"29555","Solomon Islands","LMIC",2039,"Aspirational_Antihypertensive therapy",0.556144207346117
"29556","Solomon Islands","LMIC",2039,"Aspirational",0.544180415174824
"29557","Solomon Islands","LMIC",2039,"Aspirational_Salt reduction",0.607788733564807
"29558","Solomon Islands","LMIC",2039,"Business as usual",0.623416295561888
"29559","Solomon Islands","LMIC",2039,"Progress_Antihypertensive therapy",0.576573061014144
"29560","Solomon Islands","LMIC",2039,"Progress",0.570301366654995
"29561","Solomon Islands","LMIC",2039,"Progress_Salt reduction",0.615732729794269
"29562","Solomon Islands","LMIC",2040,"Aspirational_Antihypertensive therapy",0.551419045458965
"29563","Solomon Islands","LMIC",2040,"Aspirational",0.539745321346741
"29564","Solomon Islands","LMIC",2040,"Aspirational_Salt reduction",0.607640394026488
"29565","Solomon Islands","LMIC",2040,"Business as usual",0.623361187294336
"29566","Solomon Islands","LMIC",2040,"Progress_Antihypertensive therapy",0.574777753554347
"29567","Solomon Islands","LMIC",2040,"Progress",0.568529457397639
"29568","Solomon Islands","LMIC",2040,"Progress_Salt reduction",0.61559715677678
"29569","Solomon Islands","LMIC",2041,"Aspirational_Antihypertensive therapy",0.547303288757303
"29570","Solomon Islands","LMIC",2041,"Aspirational",0.535930810669598
"29571","Solomon Islands","LMIC",2041,"Aspirational_Salt reduction",0.607580974395597
"29572","Solomon Islands","LMIC",2041,"Business as usual",0.623369723600085
"29573","Solomon Islands","LMIC",2041,"Progress_Antihypertensive therapy",0.573409188243772
"29574","Solomon Islands","LMIC",2041,"Progress",0.567193374601054
"29575","Solomon Islands","LMIC",2041,"Progress_Salt reduction",0.615544285522299
"29576","Solomon Islands","LMIC",2042,"Aspirational_Antihypertensive therapy",0.543777869362684
"29577","Solomon Islands","LMIC",2042,"Aspirational",0.532707064327667
"29578","Solomon Islands","LMIC",2042,"Aspirational_Salt reduction",0.607565730457695
"29579","Solomon Islands","LMIC",2042,"Business as usual",0.623402415761881
"29580","Solomon Islands","LMIC",2042,"Progress_Antihypertensive therapy",0.572382145126537
"29581","Solomon Islands","LMIC",2042,"Progress",0.566203586266392
"29582","Solomon Islands","LMIC",2042,"Progress_Salt reduction",0.615530678758702
"29583","Solomon Islands","LMIC",2043,"Aspirational_Antihypertensive therapy",0.540849281310962
"29584","Solomon Islands","LMIC",2043,"Aspirational",0.530071600534544
"29585","Solomon Islands","LMIC",2043,"Aspirational_Salt reduction",0.607606767445929
"29586","Solomon Islands","LMIC",2043,"Business as usual",0.623476116195651
"29587","Solomon Islands","LMIC",2043,"Progress_Antihypertensive therapy",0.571664266769466
"29588","Solomon Islands","LMIC",2043,"Progress",0.565524566449674
"29589","Solomon Islands","LMIC",2043,"Progress_Salt reduction",0.615570004087763
"29590","Solomon Islands","LMIC",2044,"Aspirational_Antihypertensive therapy",0.53848946523289
"29591","Solomon Islands","LMIC",2044,"Aspirational",0.527989765992644
"29592","Solomon Islands","LMIC",2044,"Aspirational_Salt reduction",0.607705865044187
"29593","Solomon Islands","LMIC",2044,"Business as usual",0.623596562924446
"29594","Solomon Islands","LMIC",2044,"Progress_Antihypertensive therapy",0.571213533725086
"29595","Solomon Islands","LMIC",2044,"Progress",0.565112072556541
"29596","Solomon Islands","LMIC",2044,"Progress_Salt reduction",0.615665359251917
"29597","Solomon Islands","LMIC",2045,"Aspirational_Antihypertensive therapy",0.536653122918027
"29598","Solomon Islands","LMIC",2045,"Aspirational",0.526411837494139
"29599","Solomon Islands","LMIC",2045,"Aspirational_Salt reduction",0.607862817007247
"29600","Solomon Islands","LMIC",2045,"Business as usual",0.62376659424235
"29601","Solomon Islands","LMIC",2045,"Progress_Antihypertensive therapy",0.570990251999365
"29602","Solomon Islands","LMIC",2045,"Progress",0.56492496046038
"29603","Solomon Islands","LMIC",2045,"Progress_Salt reduction",0.615817498313525
"29604","Solomon Islands","LMIC",2046,"Aspirational_Antihypertensive therapy",0.535340056301858
"29605","Solomon Islands","LMIC",2046,"Aspirational",0.525334243431863
"29606","Solomon Islands","LMIC",2046,"Aspirational_Salt reduction",0.608141444060582
"29607","Solomon Islands","LMIC",2046,"Business as usual",0.624053512359537
"29608","Solomon Islands","LMIC",2046,"Progress_Antihypertensive therapy",0.571016736655146
"29609","Solomon Islands","LMIC",2046,"Progress",0.564984055288106
"29610","Solomon Islands","LMIC",2046,"Progress_Salt reduction",0.61609134350416
"29611","Solomon Islands","LMIC",2047,"Aspirational_Antihypertensive therapy",0.534479889504594
"29612","Solomon Islands","LMIC",2047,"Aspirational",0.524685661644147
"29613","Solomon Islands","LMIC",2047,"Aspirational_Salt reduction",0.608531419611354
"29614","Solomon Islands","LMIC",2047,"Business as usual",0.624448676714115
"29615","Solomon Islands","LMIC",2047,"Progress_Antihypertensive therapy",0.571250692988208
"29616","Solomon Islands","LMIC",2047,"Progress",0.56524654433765
"29617","Solomon Islands","LMIC",2047,"Progress_Salt reduction",0.616476838347627
"29618","Solomon Islands","LMIC",2048,"Aspirational_Antihypertensive therapy",0.533984344941131
"29619","Solomon Islands","LMIC",2048,"Aspirational",0.524378582194363
"29620","Solomon Islands","LMIC",2048,"Aspirational_Salt reduction",0.608997868419295
"29621","Solomon Islands","LMIC",2048,"Business as usual",0.624917488591844
"29622","Solomon Islands","LMIC",2048,"Progress_Antihypertensive therapy",0.571634582906871
"29623","Solomon Islands","LMIC",2048,"Progress",0.56565513003414
"29624","Solomon Islands","LMIC",2048,"Progress_Salt reduction",0.616938829995478
"29625","Solomon Islands","LMIC",2049,"Aspirational_Antihypertensive therapy",0.53375825006194
"29626","Solomon Islands","LMIC",2049,"Aspirational",0.524319170472404
"29627","Solomon Islands","LMIC",2049,"Aspirational_Salt reduction",0.609491052860303
"29628","Solomon Islands","LMIC",2049,"Business as usual",0.625410358990567
"29629","Solomon Islands","LMIC",2049,"Progress_Antihypertensive therapy",0.572102914534923
"29630","Solomon Islands","LMIC",2049,"Progress",0.566144733310401
"29631","Solomon Islands","LMIC",2049,"Progress_Salt reduction",0.617427352017347
"29632","Solomon Islands","LMIC",2050,"Aspirational_Antihypertensive therapy",0.533718980625906
"29633","Solomon Islands","LMIC",2050,"Aspirational",0.524426277999617
"29634","Solomon Islands","LMIC",2050,"Aspirational_Salt reduction",0.609970197366078
"29635","Solomon Islands","LMIC",2050,"Business as usual",0.625886817470139
"29636","Solomon Islands","LMIC",2050,"Progress_Antihypertensive therapy",0.572601772402925
"29637","Solomon Islands","LMIC",2050,"Progress",0.566661826161067
"29638","Solomon Islands","LMIC",2050,"Progress_Salt reduction",0.617901570399969
"29639","Somalia","LIC",2022,"Aspirational_Antihypertensive therapy",0.33062363252093
"29640","Somalia","LIC",2022,"Aspirational",0.33062363252093
"29641","Somalia","LIC",2022,"Aspirational_Salt reduction",0.33062363252093
"29642","Somalia","LIC",2022,"Business as usual",0.33062363252093
"29643","Somalia","LIC",2022,"Progress_Antihypertensive therapy",0.33062363252093
"29644","Somalia","LIC",2022,"Progress",0.33062363252093
"29645","Somalia","LIC",2022,"Progress_Salt reduction",0.33062363252093
"29646","Somalia","LIC",2023,"Aspirational_Antihypertensive therapy",0.328531046724352
"29647","Somalia","LIC",2023,"Aspirational",0.328531046724352
"29648","Somalia","LIC",2023,"Aspirational_Salt reduction",0.32985444783076
"29649","Somalia","LIC",2023,"Business as usual",0.32985444783076
"29650","Somalia","LIC",2023,"Progress_Antihypertensive therapy",0.328540815821812
"29651","Somalia","LIC",2023,"Progress",0.328540815821812
"29652","Somalia","LIC",2023,"Progress_Salt reduction",0.32985444783076
"29653","Somalia","LIC",2024,"Aspirational_Antihypertensive therapy",0.326119089649668
"29654","Somalia","LIC",2024,"Aspirational",0.325752169705944
"29655","Somalia","LIC",2024,"Aspirational_Salt reduction",0.328776518421797
"29656","Somalia","LIC",2024,"Business as usual",0.329152001608155
"29657","Somalia","LIC",2024,"Progress_Antihypertensive therapy",0.326175147089063
"29658","Somalia","LIC",2024,"Progress",0.326008203865563
"29659","Somalia","LIC",2024,"Progress_Salt reduction",0.328981212639577
"29660","Somalia","LIC",2025,"Aspirational_Antihypertensive therapy",0.323218141959637
"29661","Somalia","LIC",2025,"Aspirational",0.322306250148438
"29662","Somalia","LIC",2025,"Aspirational_Salt reduction",0.327453816565682
"29663","Somalia","LIC",2025,"Business as usual",0.328401634483229
"29664","Somalia","LIC",2025,"Progress_Antihypertensive therapy",0.323381453895348
"29665","Somalia","LIC",2025,"Progress",0.322966031120439
"29666","Somalia","LIC",2025,"Progress_Salt reduction",0.327970248741463
"29667","Somalia","LIC",2026,"Aspirational_Antihypertensive therapy",0.319908320443908
"29668","Somalia","LIC",2026,"Aspirational",0.318343211907832
"29669","Somalia","LIC",2026,"Aspirational_Salt reduction",0.326063962175873
"29670","Somalia","LIC",2026,"Business as usual",0.327720135183233
"29671","Somalia","LIC",2026,"Progress_Antihypertensive therapy",0.320272297713937
"29672","Somalia","LIC",2026,"Progress",0.319558005741703
"29673","Somalia","LIC",2026,"Progress_Salt reduction",0.326965895337381
"29674","Somalia","LIC",2027,"Aspirational_Antihypertensive therapy",0.315851958748158
"29675","Somalia","LIC",2027,"Aspirational",0.313571368220904
"29676","Somalia","LIC",2027,"Aspirational_Salt reduction",0.324322074713409
"29677","Somalia","LIC",2027,"Business as usual",0.3267860543415
"29678","Somalia","LIC",2027,"Progress_Antihypertensive therapy",0.316549475685535
"29679","Somalia","LIC",2027,"Progress",0.315505931538137
"29680","Somalia","LIC",2027,"Progress_Salt reduction",0.32566326244171
"29681","Somalia","LIC",2028,"Aspirational_Antihypertensive therapy",0.311283192933918
"29682","Somalia","LIC",2028,"Aspirational",0.308257487633826
"29683","Somalia","LIC",2028,"Aspirational_Salt reduction",0.322493155400675
"29684","Somalia","LIC",2028,"Business as usual",0.325841576110052
"29685","Somalia","LIC",2028,"Progress_Antihypertensive therapy",0.312492178396201
"29686","Somalia","LIC",2028,"Progress",0.311102518913325
"29687","Somalia","LIC",2028,"Progress_Salt reduction",0.324314857152015
"29688","Somalia","LIC",2029,"Aspirational_Antihypertensive therapy",0.306561900052873
"29689","Somalia","LIC",2029,"Aspirational",0.303070856574616
"29690","Somalia","LIC",2029,"Aspirational_Salt reduction",0.321296569493272
"29691","Somalia","LIC",2029,"Business as usual",0.325245783561725
"29692","Somalia","LIC",2029,"Progress_Antihypertensive therapy",0.30850788428681
"29693","Somalia","LIC",2029,"Progress",0.306763857865366
"29694","Somalia","LIC",2029,"Progress_Salt reduction",0.323285582034215
"29695","Somalia","LIC",2030,"Aspirational_Antihypertensive therapy",0.301578015153816
"29696","Somalia","LIC",2030,"Aspirational",0.297775856368844
"29697","Somalia","LIC",2030,"Aspirational_Salt reduction",0.320443312880911
"29698","Somalia","LIC",2030,"Business as usual",0.324853385513536
"29699","Somalia","LIC",2030,"Progress_Antihypertensive therapy",0.304529129615637
"29700","Somalia","LIC",2030,"Progress",0.302429693697746
"29701","Somalia","LIC",2030,"Progress_Salt reduction",0.32243537613306
"29702","Somalia","LIC",2031,"Aspirational_Antihypertensive therapy",0.296147203495995
"29703","Somalia","LIC",2031,"Aspirational",0.292143122510348
"29704","Somalia","LIC",2031,"Aspirational_Salt reduction",0.319626607841961
"29705","Somalia","LIC",2031,"Business as usual",0.324403352048815
"29706","Somalia","LIC",2031,"Progress_Antihypertensive therapy",0.300399456111913
"29707","Somalia","LIC",2031,"Progress",0.297950602394376
"29708","Somalia","LIC",2031,"Progress_Salt reduction",0.321509571981864
"29709","Somalia","LIC",2032,"Aspirational_Antihypertensive therapy",0.290039062794875
"29710","Somalia","LIC",2032,"Aspirational",0.285919011695206
"29711","Somalia","LIC",2032,"Aspirational_Salt reduction",0.318468520725375
"29712","Somalia","LIC",2032,"Business as usual",0.323539016564345
"29713","Somalia","LIC",2032,"Progress_Antihypertensive therapy",0.295891922053075
"29714","Somalia","LIC",2032,"Progress",0.293218986101702
"29715","Somalia","LIC",2032,"Progress_Salt reduction",0.320311488920592
"29716","Somalia","LIC",2033,"Aspirational_Antihypertensive therapy",0.283716574123943
"29717","Somalia","LIC",2033,"Aspirational",0.279544092026427
"29718","Somalia","LIC",2033,"Aspirational_Salt reduction",0.31731183609347
"29719","Somalia","LIC",2033,"Business as usual",0.322623322234975
"29720","Somalia","LIC",2033,"Progress_Antihypertensive therapy",0.291454223287914
"29721","Somalia","LIC",2033,"Progress",0.288628670063706
"29722","Somalia","LIC",2033,"Progress_Salt reduction",0.31913713040501
"29723","Somalia","LIC",2034,"Aspirational_Antihypertensive therapy",0.277724577223464
"29724","Somalia","LIC",2034,"Aspirational",0.273544216382677
"29725","Somalia","LIC",2034,"Aspirational_Salt reduction",0.316609775689666
"29726","Somalia","LIC",2034,"Business as usual",0.322125942014446
"29727","Somalia","LIC",2034,"Progress_Antihypertensive therapy",0.287598910194506
"29728","Somalia","LIC",2034,"Progress",0.284664948379959
"29729","Somalia","LIC",2034,"Progress_Salt reduction",0.318428026477789
"29730","Somalia","LIC",2035,"Aspirational_Antihypertensive therapy",0.272021742979793
"29731","Somalia","LIC",2035,"Aspirational",0.267868425898765
"29732","Somalia","LIC",2035,"Aspirational_Salt reduction",0.316187014066355
"29733","Somalia","LIC",2035,"Business as usual",0.321877399390205
"29734","Somalia","LIC",2035,"Progress_Antihypertensive therapy",0.284223219875877
"29735","Somalia","LIC",2035,"Progress",0.2812123573608
"29736","Somalia","LIC",2035,"Progress_Salt reduction",0.318003308462757
"29737","Somalia","LIC",2036,"Aspirational_Antihypertensive therapy",0.266124559357186
"29738","Somalia","LIC",2036,"Aspirational",0.262030349489979
"29739","Somalia","LIC",2036,"Aspirational_Salt reduction",0.315359889076565
"29740","Somalia","LIC",2036,"Business as usual",0.321191576293763
"29741","Somalia","LIC",2036,"Progress_Antihypertensive therapy",0.280747495524947
"29742","Somalia","LIC",2036,"Progress",0.277686734382625
"29743","Somalia","LIC",2036,"Progress_Salt reduction",0.317174411840959
"29744","Somalia","LIC",2037,"Aspirational_Antihypertensive therapy",0.260101980745418
"29745","Somalia","LIC",2037,"Aspirational",0.256091505277572
"29746","Somalia","LIC",2037,"Aspirational_Salt reduction",0.314066942086493
"29747","Somalia","LIC",2037,"Business as usual",0.320010144413901
"29748","Somalia","LIC",2037,"Progress_Antihypertensive therapy",0.277149991490721
"29749","Somalia","LIC",2037,"Progress",0.274060232012464
"29750","Somalia","LIC",2037,"Progress_Salt reduction",0.315878172445075
"29751","Somalia","LIC",2038,"Aspirational_Antihypertensive therapy",0.254538538694958
"29752","Somalia","LIC",2038,"Aspirational",0.250623516071004
"29753","Somalia","LIC",2038,"Aspirational_Salt reduction",0.312900265433439
"29754","Somalia","LIC",2038,"Business as usual",0.318936693943077
"29755","Somalia","LIC",2038,"Progress_Antihypertensive therapy",0.2739630889371
"29756","Somalia","LIC",2038,"Progress",0.27085586468796
"29757","Somalia","LIC",2038,"Progress_Salt reduction",0.314708491333423
"29758","Somalia","LIC",2039,"Aspirational_Antihypertensive therapy",0.2498210085643
"29759","Somalia","LIC",2039,"Aspirational",0.246003805419418
"29760","Somalia","LIC",2039,"Aspirational_Salt reduction",0.312275947584895
"29761","Somalia","LIC",2039,"Business as usual",0.318395986207231
"29762","Somalia","LIC",2039,"Progress_Antihypertensive therapy",0.271539637516713
"29763","Somalia","LIC",2039,"Progress",0.268419923117073
"29764","Somalia","LIC",2039,"Progress_Salt reduction",0.314082951091954
"29765","Somalia","LIC",2040,"Aspirational_Antihypertensive therapy",0.245795552948043
"29766","Somalia","LIC",2040,"Aspirational",0.242076443237635
"29767","Somalia","LIC",2040,"Aspirational_Salt reduction",0.311984366690422
"29768","Somalia","LIC",2040,"Business as usual",0.318178353295166
"29769","Somalia","LIC",2040,"Progress_Antihypertensive therapy",0.26967538024262
"29770","Somalia","LIC",2040,"Progress",0.266547182107695
"29771","Somalia","LIC",2040,"Progress_Salt reduction",0.313791114619559
"29772","Somalia","LIC",2041,"Aspirational_Antihypertensive therapy",0.241957495300796
"29773","Somalia","LIC",2041,"Aspirational",0.238339412252121
"29774","Somalia","LIC",2041,"Aspirational_Salt reduction",0.311385582344098
"29775","Somalia","LIC",2041,"Business as usual",0.317636918118252
"29776","Somalia","LIC",2041,"Progress_Antihypertensive therapy",0.267792840730043
"29777","Somalia","LIC",2041,"Progress",0.264663077804932
"29778","Somalia","LIC",2041,"Progress_Salt reduction",0.313190284584132
"29779","Somalia","LIC",2042,"Aspirational_Antihypertensive therapy",0.238222693439571
"29780","Somalia","LIC",2042,"Aspirational",0.234706818297351
"29781","Somalia","LIC",2042,"Aspirational_Salt reduction",0.310356228821658
"29782","Somalia","LIC",2042,"Business as usual",0.316648013977964
"29783","Somalia","LIC",2042,"Progress_Antihypertensive therapy",0.265774402974053
"29784","Somalia","LIC",2042,"Progress",0.262649361608759
"29785","Somalia","LIC",2042,"Progress_Salt reduction",0.31215639793421
"29786","Somalia","LIC",2043,"Aspirational_Antihypertensive therapy",0.23482344131372
"29787","Somalia","LIC",2043,"Aspirational",0.231405761383515
"29788","Somalia","LIC",2043,"Aspirational_Salt reduction",0.309221490028014
"29789","Somalia","LIC",2043,"Business as usual",0.315543564736013
"29790","Somalia","LIC",2043,"Progress_Antihypertensive therapy",0.263871309944067
"29791","Somalia","LIC",2043,"Progress",0.260753553994244
"29792","Somalia","LIC",2043,"Progress_Salt reduction",0.311016360084959
"29793","Somalia","LIC",2044,"Aspirational_Antihypertensive therapy",0.232030063278108
"29794","Somalia","LIC",2044,"Aspirational",0.22870184425089
"29795","Somalia","LIC",2044,"Aspirational_Salt reduction",0.308398626945546
"29796","Somalia","LIC",2044,"Business as usual",0.31474829684938
"29797","Somalia","LIC",2044,"Progress_Antihypertensive therapy",0.262402629122585
"29798","Somalia","LIC",2044,"Progress",0.259290884131521
"29799","Somalia","LIC",2044,"Progress_Salt reduction",0.31018942988951
"29800","Somalia","LIC",2045,"Aspirational_Antihypertensive therapy",0.229797734192815
"29801","Somalia","LIC",2045,"Aspirational",0.226549909946063
"29802","Somalia","LIC",2045,"Aspirational_Salt reduction",0.307912200148929
"29803","Somalia","LIC",2045,"Business as usual",0.314288133272057
"29804","Somalia","LIC",2045,"Progress_Antihypertensive therapy",0.261350780244992
"29805","Somalia","LIC",2045,"Progress",0.258243387345311
"29806","Somalia","LIC",2045,"Progress_Salt reduction",0.30970042872572
"29807","Somalia","LIC",2046,"Aspirational_Antihypertensive therapy",0.227760054779709
"29808","Somalia","LIC",2046,"Aspirational",0.22458746016685
"29809","Somalia","LIC",2046,"Aspirational_Salt reduction",0.307340060097367
"29810","Somalia","LIC",2046,"Business as usual",0.313734883513285
"29811","Somalia","LIC",2046,"Progress_Antihypertensive therapy",0.260328582164808
"29812","Somalia","LIC",2046,"Progress",0.257227286650052
"29813","Somalia","LIC",2046,"Progress_Salt reduction",0.30912526415818
"29814","Somalia","LIC",2047,"Aspirational_Antihypertensive therapy",0.225983886175527
"29815","Somalia","LIC",2047,"Aspirational",0.222880010849333
"29816","Somalia","LIC",2047,"Aspirational_Salt reduction",0.306800266521346
"29817","Somalia","LIC",2047,"Business as usual",0.313209493859022
"29818","Somalia","LIC",2047,"Progress_Antihypertensive therapy",0.25942675919808
"29819","Somalia","LIC",2047,"Progress",0.256331888802347
"29820","Somalia","LIC",2047,"Progress_Salt reduction",0.308582539398234
"29821","Somalia","LIC",2048,"Aspirational_Antihypertensive therapy",0.224529048716516
"29822","Somalia","LIC",2048,"Aspirational",0.221486121949998
"29823","Somalia","LIC",2048,"Aspirational_Salt reduction",0.30642567020323
"29824","Somalia","LIC",2048,"Business as usual",0.312848474211347
"29825","Somalia","LIC",2048,"Progress_Antihypertensive therapy",0.258737529578363
"29826","Somalia","LIC",2048,"Progress",0.255647686197367
"29827","Somalia","LIC",2048,"Progress_Salt reduction",0.308205850753133
"29828","Somalia","LIC",2049,"Aspirational_Antihypertensive therapy",0.223533953461206
"29829","Somalia","LIC",2049,"Aspirational",0.220542515245906
"29830","Somalia","LIC",2049,"Aspirational_Salt reduction",0.306429617700719
"29831","Somalia","LIC",2049,"Business as usual",0.3128694645305
"29832","Somalia","LIC",2049,"Progress_Antihypertensive therapy",0.258436130562993
"29833","Somalia","LIC",2049,"Progress",0.255347753498535
"29834","Somalia","LIC",2049,"Progress_Salt reduction",0.30820951757587
"29835","Somalia","LIC",2050,"Aspirational_Antihypertensive therapy",0.222928296122901
"29836","Somalia","LIC",2050,"Aspirational",0.219979908952557
"29837","Somalia","LIC",2050,"Aspirational_Salt reduction",0.306749434060546
"29838","Somalia","LIC",2050,"Business as usual",0.313209341176025
"29839","Somalia","LIC",2050,"Progress_Antihypertensive therapy",0.258461835279536
"29840","Somalia","LIC",2050,"Progress",0.255371752288179
"29841","Somalia","LIC",2050,"Progress_Salt reduction",0.308530561019736
"29842","South Africa","UMIC",2022,"Aspirational_Antihypertensive therapy",0.179196652678221
"29843","South Africa","UMIC",2022,"Aspirational",0.179196652678221
"29844","South Africa","UMIC",2022,"Aspirational_Salt reduction",0.179196652678221
"29845","South Africa","UMIC",2022,"Business as usual",0.179196652678221
"29846","South Africa","UMIC",2022,"Progress_Antihypertensive therapy",0.179196652678221
"29847","South Africa","UMIC",2022,"Progress",0.179196652678221
"29848","South Africa","UMIC",2022,"Progress_Salt reduction",0.179196652678221
"29849","South Africa","UMIC",2023,"Aspirational_Antihypertensive therapy",0.173513546830942
"29850","South Africa","UMIC",2023,"Aspirational",0.173513546830942
"29851","South Africa","UMIC",2023,"Aspirational_Salt reduction",0.175257293345126
"29852","South Africa","UMIC",2023,"Business as usual",0.175257293345126
"29853","South Africa","UMIC",2023,"Progress_Antihypertensive therapy",0.173781903860605
"29854","South Africa","UMIC",2023,"Progress",0.173781903860605
"29855","South Africa","UMIC",2023,"Progress_Salt reduction",0.175257293345126
"29856","South Africa","UMIC",2024,"Aspirational_Antihypertensive therapy",0.167949032807268
"29857","South Africa","UMIC",2024,"Aspirational",0.167737551240281
"29858","South Africa","UMIC",2024,"Aspirational_Salt reduction",0.17148047320019
"29859","South Africa","UMIC",2024,"Business as usual",0.171704482767081
"29860","South Africa","UMIC",2024,"Progress_Antihypertensive therapy",0.168613974072028
"29861","South Africa","UMIC",2024,"Progress",0.168546985386447
"29862","South Africa","UMIC",2024,"Progress_Salt reduction",0.1716341922829
"29863","South Africa","UMIC",2025,"Aspirational_Antihypertensive therapy",0.162699629897434
"29864","South Africa","UMIC",2025,"Aspirational",0.162140427365945
"29865","South Africa","UMIC",2025,"Aspirational_Salt reduction",0.168073266628426
"29866","South Africa","UMIC",2025,"Business as usual",0.168689623171315
"29867","South Africa","UMIC",2025,"Progress_Antihypertensive therapy",0.163901982090069
"29868","South Africa","UMIC",2025,"Progress",0.16372280478163
"29869","South Africa","UMIC",2025,"Progress_Salt reduction",0.168495680773889
"29870","South Africa","UMIC",2026,"Aspirational_Antihypertensive therapy",0.156688819773649
"29871","South Africa","UMIC",2026,"Aspirational",0.155706568829151
"29872","South Africa","UMIC",2026,"Aspirational_Salt reduction",0.163908013343773
"29873","South Africa","UMIC",2026,"Business as usual",0.165037982907636
"29874","South Africa","UMIC",2026,"Progress_Antihypertensive therapy",0.158562762370313
"29875","South Africa","UMIC",2026,"Progress",0.15824357273113
"29876","South Africa","UMIC",2026,"Progress_Salt reduction",0.164681425649296
"29877","South Africa","UMIC",2027,"Aspirational_Antihypertensive therapy",0.150956716308351
"29878","South Africa","UMIC",2027,"Aspirational",0.149514108370477
"29879","South Africa","UMIC",2027,"Aspirational_Salt reduction",0.160010246701679
"29880","South Africa","UMIC",2027,"Business as usual",0.16174694512824
"29881","South Africa","UMIC",2027,"Progress_Antihypertensive therapy",0.153629422411193
"29882","South Africa","UMIC",2027,"Progress",0.153152656898843
"29883","South Africa","UMIC",2027,"Progress_Salt reduction",0.161197376680946
"29884","South Africa","UMIC",2028,"Aspirational_Antihypertensive therapy",0.145401670686687
"29885","South Africa","UMIC",2028,"Aspirational",0.143490653853928
"29886","South Africa","UMIC",2028,"Aspirational_Salt reduction",0.156232679695146
"29887","South Africa","UMIC",2028,"Business as usual",0.158645349926554
"29888","South Africa","UMIC",2028,"Progress_Antihypertensive therapy",0.148977110108189
"29889","South Africa","UMIC",2028,"Progress",0.14833295110545
"29890","South Africa","UMIC",2028,"Progress_Salt reduction",0.157879673277606
"29891","South Africa","UMIC",2029,"Aspirational_Antihypertensive therapy",0.140052596791531
"29892","South Africa","UMIC",2029,"Aspirational",0.13781183898579
"29893","South Africa","UMIC",2029,"Aspirational_Salt reduction",0.152742089789464
"29894","South Africa","UMIC",2029,"Business as usual",0.155698845473227
"29895","South Africa","UMIC",2029,"Progress_Antihypertensive therapy",0.144603197890353
"29896","South Africa","UMIC",2029,"Progress",0.143786784600784
"29897","South Africa","UMIC",2029,"Progress_Salt reduction",0.154699393441695
"29898","South Africa","UMIC",2030,"Aspirational_Antihypertensive therapy",0.135061110270409
"29899","South Africa","UMIC",2030,"Aspirational",0.132593251832318
"29900","South Africa","UMIC",2030,"Aspirational_Salt reduction",0.149615954042956
"29901","South Africa","UMIC",2030,"Business as usual",0.153016242216844
"29902","South Africa","UMIC",2030,"Progress_Antihypertensive therapy",0.14062687242339
"29903","South Africa","UMIC",2030,"Progress",0.139635713462109
"29904","South Africa","UMIC",2030,"Progress_Salt reduction",0.151768693533377
"29905","South Africa","UMIC",2031,"Aspirational_Antihypertensive therapy",0.13014316787592
"29906","South Africa","UMIC",2031,"Aspirational",0.127532798195678
"29907","South Africa","UMIC",2031,"Aspirational_Salt reduction",0.14647014543897
"29908","South Africa","UMIC",2031,"Business as usual",0.150223426168896
"29909","South Africa","UMIC",2031,"Progress_Antihypertensive therapy",0.136714086537782
"29910","South Africa","UMIC",2031,"Progress",0.135550866809906
"29911","South Africa","UMIC",2031,"Progress_Salt reduction",0.148721127099008
"29912","South Africa","UMIC",2032,"Aspirational_Antihypertensive therapy",0.125566023873444
"29913","South Africa","UMIC",2032,"Aspirational",0.122872073516655
"29914","South Africa","UMIC",2032,"Aspirational_Salt reduction",0.143546326256226
"29915","South Africa","UMIC",2032,"Business as usual",0.147585331511284
"29916","South Africa","UMIC",2032,"Progress_Antihypertensive therapy",0.133107933881804
"29917","South Africa","UMIC",2032,"Progress",0.131813063716225
"29918","South Africa","UMIC",2032,"Progress_Salt reduction",0.145876866419657
"29919","South Africa","UMIC",2033,"Aspirational_Antihypertensive therapy",0.121305462948479
"29920","South Africa","UMIC",2033,"Aspirational",0.118571722127294
"29921","South Africa","UMIC",2033,"Aspirational_Salt reduction",0.140786339397134
"29922","South Africa","UMIC",2033,"Business as usual",0.145055437450766
"29923","South Africa","UMIC",2033,"Progress_Antihypertensive therapy",0.129757167034792
"29924","South Africa","UMIC",2033,"Progress",0.128361701169304
"29925","South Africa","UMIC",2033,"Progress_Salt reduction",0.143179997578247
"29926","South Africa","UMIC",2034,"Aspirational_Antihypertensive therapy",0.117331259906158
"29927","South Africa","UMIC",2034,"Aspirational",0.114590080169265
